topic	tweet_id	tweet_url	tweet_text	class_label
COVID-19	1369800239838859277	http://twitter.com/user/status/1369800239838859277	Fenway Park, home of the Boston Red Sox, holds a special place in the hearts of Donna and Thomas Wall. They met at a game in 1967 and got engaged there in 1971. Now, they received their COVID-19 vaccines together at the park. https://t.co/HUkMWfYlE8	0
COVID-19	1369715536096092164	http://twitter.com/user/status/1369715536096092164	Read @realtahiramin on how the international intellectual property regime is holding back efforts to produce and distribute COVID-19 vaccines across the developing world—and what wealthy countries should do about it. https://t.co/WdvXowzwYc	1
COVID-19	1369428145531715585	http://twitter.com/user/status/1369428145531715585	I've spent the last 6 months seconded to @wsj's health team to cover Covid and the vaccines and ended with a story today about Latino farmworkers. Highly vulnerable to Covid, yet often reluctant to get vaccinated. @danielas_bot &amp; I dig into why... https://t.co/QkKnRnbC7q	0
COVID-19	1369385084655124484	http://twitter.com/user/status/1369385084655124484	More people are eligible for vaccines and @UHSMadison is vaccinating as quickly as supplies allow. We hope to offer vaccines to: ✅ All faculty and staff by late May ✅ All students by the start of fall semester https://t.co/NxIAmf89RR	0
COVID-19	1369309777352945664	http://twitter.com/user/status/1369309777352945664	Latino churches have become a double-edged sword when it comes to Covid-19 vaccines. While some help to educate members and get them vaccinated, others spread disinformation. https://t.co/qPZELrQEEM - @NBCLatino	0
COVID-19	1369159079160123392	http://twitter.com/user/status/1369159079160123392	Less developed countries of the Global South will need support to successfully distribute the vaccines. Read our full report to learn more. https://t.co/oyeps9pnTE https://t.co/1cFLjT2WJS	0
COVID-19	1369078885342658562	http://twitter.com/user/status/1369078885342658562	Rona vaccine gives Rona symptoms Only they call it a flu-like illness now Flu-like illness an expected side-effect of Covid vaccines, says WHO, with symptoms including fever and headache https://t.co/dADDO71RJI	0
COVID-19	1369043176154148870	http://twitter.com/user/status/1369043176154148870	US AIRLINES AND UNIONS URGE BIDEN ADMINISTRATION NOT TO REQUIRE COVID-19 VACCINES FOR DOMESTIC OR INTERNATIONAL AIR TRAVEL - LETTER.	0
COVID-19	1368969770582700032	http://twitter.com/user/status/1368969770582700032	China has 17 COVID-19 vaccines currently in clinical trials, among which 7 are undergoing phase-III clinical trials, Chinese Minister of Science and Technology said on Monday. 4 of the 7 vaccines have been granted conditional commercial approval in China. https://t.co/Vn832KLHOH	1
COVID-19	1368309261906960384	http://twitter.com/user/status/1368309261906960384	Guys!! I got my second COVID-19 vaccination today in NJ! Thanks for doing such a great job with vaccines @GovMurphy, Virtua, and NJ National Guard!! My arm is already really sore and it’s only been about an hour since I got my shot. Starting to feel hopeful. ☺️ https://t.co/QAnKuHFznO	0
COVID-19	1368158042769006592	http://twitter.com/user/status/1368158042769006592	I cannot tell you how pleased I am to have booked my 1st and 2nd vaccines through the NHS website. Roll on Tuesday! I wasn't aware you could now book this if you are over 56. https://t.co/YciNy9wqPp	0
COVID-19	1365360122336272396	http://twitter.com/user/status/1365360122336272396	No one likes “I told you so” :-) instead, a reminder that last March I said “pharmaceutical companies view Covid-19 as a once-in-a-lifetime business opportunity” and #COVID19 vaccines would eventually be dispensed annually. The Pfizer CEO said that yesterday for the 1st time https://t.co/1P9cEeP4U6	0
COVID-19	1370858175923097601	http://twitter.com/user/status/1370858175923097601	@Kdenkss The major beneficiary of the suspension of IP for Covid-19 vaccines would be India, and middle income nations like Thailand, Brazil etc. Kind of reminds me of India &amp; Thailand's battle for IP on anti-retrovirals: https://t.co/4nZJ1YwYqQ	0
COVID-19	1370852553613660164	http://twitter.com/user/status/1370852553613660164	Until 5 p.m. today, and tomorrow, you can get a COVID-19 vaccine without an appointment. HOWEVER you still need to be eligible under state rules. READ: https://t.co/sM3EjsJxxX	0
COVID-19	1370779989495312384	http://twitter.com/user/status/1370779989495312384	Amid scepticism &amp; Chinese machinations, India's #Covid_19 Vaccines get Quad endorsement and support; India to produce billions of vaccine for the so-called developed countries. https://t.co/JzactwQSem via @eOrganiser	0
COVID-19	1370552442174210050	http://twitter.com/user/status/1370552442174210050	I’ve seen COVID kill, and I’ve seen the wonderful effect of the vaccines. God bless President Trump for his vision to accelerate vaccine development and production. Thank you President Trump!!	0
COVID-19	1370464961353412609	http://twitter.com/user/status/1370464961353412609	Every Newfoundlander and Labradorian who can get vaccinated, should get vaccinated. Vaccines are a safe and effective way to help protect you and your family from COVID-19. Learn more about our COVID-19 Immunization Plan at: https://t.co/2QpWgEU7Mo https://t.co/x5ipevzgpt	0
COVID-19	1370359078594183173	http://twitter.com/user/status/1370359078594183173	Wisconsin is among the nation's leaders in distributing vaccines, but demand still outpaces supply, and some eligible residents struggle to find appointments. @besables spoke to eight residents who received shots. Here are their insights. | @WisconsinWatch https://t.co/f0dozEKpCZ	0
COVID-19	1370208863094333441	http://twitter.com/user/status/1370208863094333441	Catholic Church’s direction on Johnson &amp; Johnson COVID-19 vaccine raises questions Via @reporterdeepa: Orange County will only provide Pfizer and Moderna vaccines at the Christ Cathedral clinics out of respect for the church’s moral teaching. https://t.co/lFdiN8wjAS	0
COVID-19	1370189063249084416	http://twitter.com/user/status/1370189063249084416	AstraZeneca cut its supply forecast of COVID-19 vaccines to the European Union in the first quarter to about 30 million doses, a third of its contractual obligations and a 25% drop from pledges made last month, a document seen by Reuters shows.​ https://t.co/3itWqpF6yd	0
COVID-19	1370186028934397955	http://twitter.com/user/status/1370186028934397955	COVID-19 hospitalizations and average daily deaths are decreasing in Texas. Teachers and child care staff can get vaccines. Residents 50 and older soon will. But health experts caution that people should still wear face masks and socially distance. https://t.co/hRLgWedkdd	0
COVID-19	1370097497247465472	http://twitter.com/user/status/1370097497247465472	ASN, @ERAEDTA, and @ISNkidneycare urge immediate prioritization of #COVID19 vaccine distribution to people undergoing #dialysis treatment throughout the world. https://t.co/GOHqVhh16k	0
COVID-19	1370075759809765377	http://twitter.com/user/status/1370075759809765377	Tajikistan, Belize receive Made in India COVID-19 vaccines As part of its Vaccine Maitri initiative aimed at assisting countries in their fight against the coronavirus pandemic, the #MadeInIndia #vaccines have reached Tajikistan and Belize. #VaccineMaitri #CovidVaccine S- @ANI	0
COVID-19	1370049391604686850	http://twitter.com/user/status/1370049391604686850	If pharmaceutical companies share their knowledge and technology, other companies can produce COVID-19 vaccines, and we can end the pandemic with no one left behind. Please share and sign the petition ⬇️ https://t.co/uCw4towgEO https://t.co/89MPgEK0TL	0
COVID-19	1369951235084718081	http://twitter.com/user/status/1369951235084718081	Covid vaccines ahead of @F1 season opening race 💉😷 Most Ferrari Formula One team members have taken up Bahrain's offer of Covid-19 vaccinations ahead of testing and this month's season-opener🏁	0
COVID-19	1369929872529907713	http://twitter.com/user/status/1369929872529907713	Memphis, like many other Southern cities, laid the groundwork long ago for conditions that allowed COVID-19 to spread among the Black population and set the stage for the current inequitable distribution of vaccines, The CA's @samhardiman reports. https://t.co/fjjSDGLTgg	0
COVID-19	1369854156459106306	http://twitter.com/user/status/1369854156459106306	Loma Linda University Hospital has appointments for the Johnson &amp; Johnson one-dose vaccine. Appointments are available to residents 65+ and those in other eligible categories. Appointments must be made at https://t.co/jRHXyKd5en Loma Linda University Health https://t.co/oZX0iJsdYO	0
COVID-19	1369808773519380482	http://twitter.com/user/status/1369808773519380482	#Georgia GET YOUR VACCINES! GA will expand COVID-19 vaccine eligibility starting Monday, March 15, to everyone 55 and older, plus younger adults with serious health conditions. some appointments at pharmacies going unclaimed. https://t.co/Vwuc4fYhKy	0
COVID-19	1369772796721704968	http://twitter.com/user/status/1369772796721704968	Parking lot sick visit today. Grandma with hypertension told by her doc not to get #CovidVaccine. Grandma now hospitalized with covid and stroke. Mom now sick with covid. Child now sick with covid. Docs, please tell your adult patients to get the vaccine! #tweetiatrician	0
COVID-19	1369670127315206148	http://twitter.com/user/status/1369670127315206148	#HCPs: CDC issued interim recommendations for the use of the Janssen #COVID19 vaccine (Johnson &amp; Johnson) in the U.S. for people 18 and older. Read these considerations and those for other COVID-19 vaccines: https://t.co/fEXOVu1QyW https://t.co/L2nyK2zkUr	0
COVID-19	1369435010177044482	http://twitter.com/user/status/1369435010177044482	Just saw on NBC national news that state of South Carolina has a surplus of COVID vaccines. Somebody needs to tell me where these vaccines are-we have been searching for days for a vaccine appointment-everything is booked according to SCDHEC and phone calls to private pharmacies.	1
COVID-19	1369394671571656708	http://twitter.com/user/status/1369394671571656708	We've produced #COVID19 vaccines at an unprecedented rate🔬 A two-day meeting with @IFPMA, DCVMN, @IAmBiotech and @ChathamHouse discussed the need to address bottlenecks and expand capacity in a way that promotes equitable access🌍 https://t.co/ix8uzEg3WN	0
